date_observed,data_sheet,coral_id,type,code,search_term,lowest_level,cafi_size_mm,count,Gravid,notes,worms_id,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species
7/11/22,3,1,fish,DAAR,Dascyllus aruanus,species,15,1,,,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
7/11/22,3,1,fish,DAAR,Dascyllus aruanus,species,7,1,,,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
7/11/22,3,1,hermit,CALT,Calcinus latens,species,34,1,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
7/11/22,3,1,hermit,CALT,Calcinus latens,species,22,1,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
7/11/22,3,1,hermit,CALT,Calcinus latens,species,21,1,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
7/11/22,3,1,hermit,CALT,Calcinus latens,species,21,1,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
7/11/22,3,1,hermit,CALT,Calcinus latens,species,7,1,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
7/11/22,3,1,hermit,CALT,Calcinus latens,species,17,1,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
7/11/22,3,1,hermit,CALT,Calcinus latens,species,12,2,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
7/11/22,3,1,squat_lobster,GAMA,Galathea mauritiana,species,4,1,,,210093,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,NA,Galathea,Galathea mauritiana
7/11/22,3,1,crab,TRSE,Trapezia serenei,species,9,1,N,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
7/11/22,3,1,crab,TRSE,Trapezia serenei,species,8,1,N,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
7/11/22,3,1,crab,TRSE,Trapezia serenei,species,6,2,N,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
7/11/22,3,1,crab,TRSE,Trapezia serenei,species,4,3,N,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
7/11/22,3,1,crab,TRSE,Trapezia serenei,species,2,1,N,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
7/11/22,3,1,fish,PAMO,Paragobiodon modestus,species,15,1,,,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
7/11/22,3,1,fish,PAMO,Paragobiodon modestus,species,14,1,,,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
7/11/22,3,1,fish,PAMO,Paragobiodon modestus,species,18,1,,,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
7/11/22,3,1,fish,PAMO,Paragobiodon modestus,species,19,1,,,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
7/11/22,3,1,fish,PAMO,Paragobiodon modestus,species,13,2,,,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
7/11/22,3,1,fish,PAMO,Paragobiodon modestus,species,8,1,,,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
7/11/22,3,1,shrimp,ALLO,Alpheus lottini,species,8,1,,,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
7/11/22,3,1,shrimp,ALLO,Alpheus lottini,species,13,1,,,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
7/11/22,3,1,shrimp,ALLO,Alpheus lottini,species,15,1,,,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
7/11/22,3,1,shrimp,SYCH,Synalpheus charon,species,14,1,,,210494,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
7/11/22,3,1,shrimp,SYCH,Synalpheus charon,species,9,1,,,210494,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
7/11/22,3,1,fish,HATR,Halichoeres trimaculatus,species,13,1,,,275804,Chordata,Vertebrata,0,0,0,0,0,0,0,0,0,0,0,0
7/11/22,3,1,fish,EVSP,Eviota,genus,12,1,,,205965,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Eviota,NA
7/11/22,3,1,shrimp,ATDJ,Athanas djiboutensis,species,7,1,,,210466,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Athanas,Athanas djiboutensis
7/11/22,3,1,shrimp,ATDJ,Athanas djiboutensis,species,6,1,,,210466,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Athanas,Athanas djiboutensis
7/11/22,3,1,shrimp,HASP,Harpiliopsis spinigera,species,11,2,,,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
7/11/22,3,1,snail,COMO,Coralliophila monodonta,species,13,6,,,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
7/11/22,3,1,snail,COMO,Coralliophila monodonta,species,9,4,,,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
7/11/22,3,1,snail,COMO,Coralliophila monodonta,species,7,9,,,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
7/11/22,3,1,snail,COMO,Coralliophila monodonta,species,6,2,,,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
7/11/22,3,1,snail,COMO,Coralliophila monodonta,species,4,12,,,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
7/11/22,3,1,snail,COMO,Coralliophila monodonta,species,12,2,,,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
7/11/22,3,1,snail,COMO,Coralliophila monodonta,species,8,4,,,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
7/11/22,3,2,fish,PAMO,Paragobiodon modestus,species,15,1,,,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
7/12/22,3,2,fish,PAMO,Paragobiodon modestus,species,13,1,,,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
7/13/22,3,2,fish,PAMO,Paragobiodon modestus,species,10,1,,,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
7/14/22,3,2,fish,PAMO,Paragobiodon modestus,species,8,1,,,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
7/15/22,3,2,fish,DAFL,Dascyllus flavicaudus,species,42,1,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/16/22,3,2,fish,DAFL,Dascyllus flavicaudus,species,50,1,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/17/22,3,2,fish,DAFL,Dascyllus flavicaudus,species,56,1,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/18/22,3,2,fish,DAFL,Dascyllus flavicaudus,species,36,1,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/19/22,3,2,crab,TRSE,Trapezia serenei,species,9,1,N,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
7/20/22,3,2,crab,TRSE,Trapezia serenei,species,6,1,N,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
7/21/22,3,2,crab,TRSE,Trapezia serenei,species,4,1,N,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
7/22/22,3,2,snail,COMO,Coralliophila monodonta,species,7,1,,,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
7/23/22,3,2,snail,COMO,Coralliophila monodonta,species,8,1,,,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
7/24/22,3,2,snail,,Distorsio,genus,15,1,,Not sure--guess Tonnoid- Distorsio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/25/22,3,2,squat_lobster,GAMA,Galathea mauritiana,species,4,1,,,210093,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,NA,Galathea,Galathea mauritiana
7/26/22,3,2,shrimp,ALLO,Alpheus lottini,species,9,1,,,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
7/27/22,3,2,shrimp,ALLO,Alpheus lottini,species,7,1,,,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
7/28/22,3,2,shrimp,ALLO,Alpheus lottini,species,5,1,,,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
7/29/22,3,2,shrimp,SYCH,Synalpheus charon,species,11,1,,,210494,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
7/30/22,3,2,shrimp,SYCH,Synalpheus charon,species,7,1,,,210494,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
7/31/22,3,2,shrimp,HASP,Harpiliopsis spinigera,species,13,1,,,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
8/1/22,3,2,hermit,CALT,Calcinus latens,species,24,1,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
8/2/22,3,2,hermit,CALT,Calcinus latens,species,22,1,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
8/3/22,3,2,hermit,CALT,Calcinus latens,species,15,1,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
8/4/22,3,2,hermit,CALT,Calcinus latens,species,19,2,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
7/12/22,3,3,echinoderm,ECMA,Echinometra mathaei,species,21,1,,,213383,Echinodermata,Echinozoa,NA,Echinoidea,Euechinoidea,Echinacea,Camarodonta,NA,Echinidea,Odontophora,Echinometridae,NA,Echinometra,Echinometra mathaei
7/12/22,3,3,fish,DAFL,Dascyllus flavicaudus,species,50,1,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/12/22,3,3,fish,DAFL,Dascyllus flavicaudus,species,42,4,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/12/22,3,3,fish,DAFL,Dascyllus flavicaudus,species,31,3,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/12/22,3,3,fish,DAFL,Dascyllus flavicaudus,species,22,2,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/12/22,3,3,fish,DAFL,Dascyllus flavicaudus,species,15,2,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/12/22,3,3,fish,DAFL,Dascyllus flavicaudus,species,8,1,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/12/22,3,3,fish,HATR,Halichoeres trimaculatus,species,28,1,,,275804,Chordata,Vertebrata,0,0,0,0,0,0,0,0,0,0,0,0
7/12/22,3,3,fish,HATR,Halichoeres trimaculatus,species,7,1,,,275804,Chordata,Vertebrata,0,0,0,0,0,0,0,0,0,0,0,0
7/12/22,3,3,crab,TRGU,Trapezia guttata,species,7,1,N,,210175,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia guttata
7/12/22,3,3,crab,TRGU,Trapezia guttata,species,4,2,N,,210175,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia guttata
7/12/22,4,6,hermit,CALT,Calcinus latens,species,39,1,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
7/12/22,4,6,hermit,CALT,Calcinus latens,species,32,1,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
7/12/22,4,6,hermit,CALT,Calcinus latens,species,33,1,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
7/12/22,4,6,hermit,CALT,Calcinus latens,species,20,7,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
7/12/22,4,6,hermit,CALT,Calcinus latens,species,15,4,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
7/12/22,4,6,hermit,CALT,Calcinus latens,species,5,3,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
7/12/22,4,6,snail,COMO,Coralliophila monodonta,species,14,1,,,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
7/12/22,4,6,snail,COMO,Coralliophila monodonta,species,9,1,,,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
7/12/22,4,6,snail,COMO,Coralliophila monodonta,species,5,1,,,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
7/12/22,4,6,fish,PAMO,Paragobiodon modestus,species,15,2,,,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
7/12/22,4,6,fish,PAMO,Paragobiodon modestus,species,10,2,,,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
7/12/22,4,6,fish,PAMO,Paragobiodon modestus,species,7,1,,,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
7/12/22,4,6,fish,HATR,Halichoeres trimaculatus,species,14,1,,,275804,Chordata,Vertebrata,0,0,0,0,0,0,0,0,0,0,0,0
7/12/22,4,4,fish,DAFL,Dascyllus flavicaudus,species,50,1,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/12/22,4,4,fish,DAFL,Dascyllus flavicaudus,species,36,2,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/12/22,4,4,fish,DAFL,Dascyllus flavicaudus,species,41,1,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/12/22,4,4,fish,DAFL,Dascyllus flavicaudus,species,38,1,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/12/22,4,4,fish,DAFL,Dascyllus flavicaudus,species,9,2,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/12/22,4,4,fish,DAFL,Dascyllus flavicaudus,species,16,7,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/12/22,4,4,fish,DAFL,Dascyllus flavicaudus,species,24,2,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/12/22,4,4,fish,DAFL,Dascyllus flavicaudus,species,34,2,,,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
7/12/22,4,4,crab,TRSE,Trapezia serenei,species,8,1,N,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
7/12/22,4,4,crab,TRSE,Trapezia serenei,species,7,3,N,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
7/12/22,4,4,crab,TRSE,Trapezia serenei,species,5,1,N,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
7/12/22,4,4,crab,TRSE,Trapezia serenei,species,3,4,N,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
7/12/22,4,4,crab,TRSE,Trapezia serenei,species,5,2,N,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
7/12/22,4,4,crab,TRSE,Trapezia serenei,species,2,1,N,,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
7/12/22,4,4,crab,TRBI,Trapezia bidentata,species,9,1,N,,443875,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
7/12/22,4,4,crab,TRBI,Trapezia bidentata,species,10,1,Y,,443875,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
7/12/22,4,4,snail,COMO,Coralliophila monodonta,species,9,3,,,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
7/12/22,4,4,snail,COMO,Coralliophila monodonta,species,5,4,,,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
7/12/22,4,4,squat_lobster,GAMA,Galathea mauritiana,species,7,1,,,210093,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,NA,Galathea,Galathea mauritiana
7/12/22,4,4,shrimp,ALLO,Alpheus lottini,species,11,1,,,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
